,athlete_id,firstName,lastName,weight,heightInches,dob
1947,15615,Tracy,Robertson,300,76,09-26-1989
1948,14119,David,Arkin,307,77,10-07-1987
1949,15006,Miles,Burris,235,74,06-27-1988
1950,16520,Greg,Jenkins,208,73,08-23-1989
1951,13609,Bryan,McCann,185,71,09-29-1987
1952,15991,Justice,Cunningham,258,75,01-14-1991
1953,12672,Corvey,Irvin,295,74,05-03-1985
1954,14343,Orie,Lemon,242,73,09-09-1987
1955,16626,Justin,Green,195,71,02-26-1991
1956,15741,Lance,Lewis,207,74,11-01-1988
1957,4260,Shaun,Hill,220,75,01-09-1980
1958,14672,Victor,Aiyewa,219,73,02-04-1989
1959,14802,Sterling,Moore,202,70,02-03-1990
1960,13302,Jared,Veldheer,321,80,06-14-1987
1961,14896,Chris,Rainey,180,69,03-02-1988
1962,15778,Josh,McNary,251,72,04-10-1988
1963,16159,Da'Rick,Rogers,208,75,06-18-1991
1964,8638,Jeremiah,Ratliff,303,76,08-29-1981
1965,15574,Sean,Cattouse,210,74,10-04-1988
1966,15952,Mike,Gillislee,210,71,11-01-1990
1967,15961,Travis,Bond,329,78,12-10-1990
1968,15136,Quinton,Pointer,186,69,04-16-1988
1969,16268,Josh,Martin,245,75,11-07-1991
1970,15555,Josh,Bellamy,208,72,05-18-1989
1971,15024,Markus,Kuhn,303,76,05-05-1986
1972,16335,Xavier,Nixon,330,78,09-17-1990
1973,16632,Daniel,Adongo,270,77,10-12-1989
1974,14111,Jason,Pinkston,305,76,09-05-1987
1975,14865,Marshall,McFadden,235,73,08-04-1986
1976,16289,Shelton,Johnson,195,72,07-16-1990
1977,16513,Chance,Casey,190,71,03-11-1991
1978,15373,Julian,Stanford,230,73,09-02-1990
1979,10521,Matt,Spaeth,262,79,11-24-1983
1980,16420,Joe,Unga,320,77,01-05-1987
1981,15097,Rokevious,Watkins,340,76,02-24-1989
1982,4549,Visanthe,Shiancoe,250,76,06-18-1980
1983,12508,Quinn,Johnson,255,73,09-30-1986
1984,14926,Melvin,Ingram,250,74,04-26-1989
1985,14892,Edwin,Baker,210,68,06-01-1991
1986,15897,Khaled,Holmes,309,75,01-19-1990
1987,15055,Brad,Smelley,235,74,04-20-1989
1988,15231,Michael,Thomas,192,71,03-17-1990
1989,15296,Joe,Banyard,213,71,11-12-1988
1990,16292,Robert,Steeples,194,73,11-27-1989
1991,12839,Dallas,Reynolds,320,76,04-23-1984
1992,14282,Ricky,Lumpkin,300,75,09-07-1988
1993,15397,Saalim,Hakim,188,71,02-01-1990
1994,12488,Kahlil,Bell,219,71,12-10-1986
1995,15908,Barrett,Jones,308,76,05-25-1990
1996,16607,Justin,Veltung,182,71,03-30-1991
1997,16041,Brian,Arnfelt,298,76,10-11-1989
1998,15100,Chris,Greenwood,187,74,07-10-1989
1999,13289,Tony,Moeaki,252,75,06-08-1987
2000,11128,Matt,Moore,219,75,08-09-1984
2001,15919,Tanner,Hawkinson,300,77,05-14-1990
2002,14061,Jerrell,Powe,331,74,03-15-1987
2003,14211,Richard,Gordon,265,76,06-07-1987
2004,13825,Thomas,Austin,310,76,11-14-1986
2005,14176,Frank,Kearse,310,77,10-28-1988
2006,10608,Eric,Frampton,202,71,02-06-1984
2007,15016,Trevin,Wade,190,70,08-01-1989
2008,15366,Drew,Nowak,292,75,03-07-1990
2009,16113,Lamaar,Thomas,185,72,04-23-1990
2010,15632,Jonathan,Grimes,210,70,12-21-1989
2011,14905,Adrien,Robinson,264,76,09-23-1988
2012,15518,Julian,Talley,192,73,06-09-1989
2013,12734,Curtis,Taylor,212,74,07-13-1985
2014,12724,Bernard,Scott,195,70,02-10-1984
2015,16354,Keelan,Johnson,209,71,09-26-1989
2016,14915,Marvin,McNutt,225,74,07-04-1989
2017,14675,Chad,Spann,198,69,08-04-1988
2018,15257,Phillip,Supernaw,255,77,01-30-1990
2019,16497,Ray,Graham,193,69,09-18-1990
2020,15114,Jeris,Pendleton,330,74,11-07-1983
2021,10559,Leroy,Harris,303,75,06-06-1984
2022,13433,Akwasi,Owusu-Ansah,210,72,04-10-1988
2023,15318,Matt,Veldman,255,79,08-12-1988
2024,15464,Rodney,Austin,311,76,12-04-1988
2025,15658,Stephen,Goodin,310,78,08-25-1988
2026,16324,Will,Compton,235,73,09-19-1989
2027,16329,Martin,Wallace,311,78,04-22-1990
2028,15002,Brandon,Marshall,245,73,09-10-1989
2029,11762,Danny,Lansanah,235,73,08-28-1985
2030,15094,Brandon,Washington,318,74,08-13-1988
2031,16235,Matt,Tobin,310,78,06-05-1990
2032,16302,Sheldon,Price,198,74,03-26-1991
2033,16252,Tyler,Bray,215,78,12-27-1991
2034,15054,Dennis,Kelly,321,80,01-16-1990
2035,10001,Tom,Johnson,288,75,08-30-1984
2036,15065,Terrence,Frederick,187,70,02-10-1990
2037,16140,Ryan,Griffin,218,76,11-17-1989
2038,11709,Ogemdi,Nwagbuo,312,76,12-24-1985
2039,14350,Brandon,Taylor,205,71,01-29-1990
2040,14447,Willie,Smith,310,77,11-13-1986
2041,14460,Kenny,Wiggins,315,78,08-08-1988
2042,16015,Brad,Sorensen,230,77,03-13-1988
2043,16054,Marcus,Cromartie,195,72,12-03-1990
2044,16001,JC,Tretter,307,76,02-12-1991
2045,16219,Jumal,Rolle,190,72,05-28-1990
2046,15898,Ryan,Seymour,305,76,02-07-1990
2047,16314,Caylin,Hauptmann,300,75,07-10-1991
2048,16031,Rufus,Johnson,280,77,08-28-1990
2049,16147,Josh,Lenz,194,72,09-22-1990
2050,15911,Tavarres,King,192,73,07-14-1990
2051,15935,Zac,Dysert,221,75,02-08-1990
2052,15927,Vinston,Painter,318,76,10-11-1989
2053,16742,Justin,Britt,315,78,05-29-1991
2054,13223,Taylor,Price,195,73,10-08-1987
2055,15554,Phil,Bates,220,73,09-20-1989
2056,15670,Cooper,Helfet,240,76,06-02-1989
2057,16021,Tharold,Simon,202,75,03-06-1991
2058,16029,Jesse,Williams,325,75,11-02-1990
2059,16131,Marcus,Burley,190,70,07-16-1990
2060,16781,Paul,Richardson Jr.,180,72,04-13-1992
2061,16841,Kevin,Norwood,212,74,09-23-1989
2062,16849,Eric,Pinkins,225,75,08-07-1991
2063,16873,Cassius,Marsh,254,76,07-07-1992
2064,16888,Kevin,Pierre-Louis,231,72,10-07-1991
2065,16983,Brock,Coyle,245,73,10-12-1990
2066,16997,Garry,Gilliam,305,77,11-26-1990
2067,13247,Bryan,Bulaga,314,77,03-21-1989
2068,16786,Richard,Rodgers,257,76,01-22-1992
2069,16864,Corey,Linsley,301,75,07-27-1991
2070,15174,Garth,Gerhart,310,73,10-21-1988
2071,16296,Aaron,Adams,303,77,05-16-1989
2072,16735,Ha Ha,Clinton-Dix,208,73,12-21-1992
2073,16756,Khyri,Thornton,315,75,11-21-1989
2074,16800,Davante,Adams,215,73,12-24-1992
2075,16836,Jared,Abbrederis,195,73,12-17-1990
2076,16926,Carl,Bradford,252,73,08-15-1992
2077,16949,Demetri,Goodson,197,71,06-11-1989
2078,16960,Jeff,Janis,219,75,06-24-1991
2079,16991,Jayrone,Elliott,240,75,11-11-1991
2080,17221,Rajion,Neal,220,71,03-28-1992
2081,17230,Mike,Pennel Jr.,332,76,05-09-1991
2082,16713,Jake,Matthews,309,77,02-11-1992
2083,8482,Courtney,Roby,189,72,01-10-1983
2084,15894,Sean,Renfree,225,77,04-28-1990
2085,16744,Ra'Shede,Hageman,318,78,08-08-1990
2086,16747,Dezmen,Southward,208,74,10-01-1990
2087,16856,Tyler,Starr,250,77,01-25-1991
2088,16881,Prince,Shembo,254,72,12-24-1991
2089,16905,Marquis,Spruill,224,72,05-14-1991
2090,16944,Devonta,Freeman,206,68,03-15-1992
2091,17262,James,Stone,290,75,04-26-1992
2092,2219984,Mike,Johnson,304,78,04-02-1987
2093,14424,Joe,Morgan,184,73,03-23-1988
2094,13872,Andy,Tanner,183,72,05-16-1988
2095,15123,Senio,Kelemete,301,75,05-10-1990
2096,15724,Ty,Nsekhe,325,80,10-27-1985
2097,15725,A.J.,Davis,183,72,07-06-1989
2098,15765,Austin,Johnson,240,74,06-16-1989
2099,16698,Marcus,Ball,210,72,07-21-1987
2100,16731,Brandin,Cooks,189,70,09-25-1993
2101,16774,Stanley,Jean-Baptiste,216,75,04-12-1990
2102,16887,Ronald,Powell,247,75,05-14-1991
2103,16909,Khairi,Fortt,240,74,03-24-1992
2104,16938,Vinnie,Sunseri,210,72,09-27-1993
2105,17139,Brian,Dixon,195,72,04-26-1990
2106,17141,Kasim,Edebali,253,74,08-17-1989
2107,17298,Ty,Zimmerman,204,73,06-23-1990
2108,17414,Devon,Walker,173,73,11-29-1990
2109,8474,Kelvin,Hayden,195,72,07-23-1983
2110,12699,Zach,Miller,245,77,10-04-1984
2111,13198,Jimmy,Clausen,210,74,09-21-1987
2112,16144,Demontre,Hurst,191,70,03-24-1991
2113,16680,Michael,Ola,312,77,04-19-1988
2114,16715,Kyle,Fuller,194,71,02-16-1992
2115,16738,Will,Sutton,309,73,10-03-1991
2116,16778,Ego,Ferguson,300,74,09-22-1991
2117,16821,David,Fales,213,74,10-04-1990
2118,16848,Charles,Leno Jr.,302,75,10-09-1991
2119,16863,Pat,O'Donnell,220,76,02-22-1991
2120,16906,Brock,Vereen,202,71,08-17-1992
2121,16942,Ka'Deem,Carey,215,70,10-30-1992
2122,17070,Christian,Jones,240,75,02-18-1991
2123,17421,Senorise,Perry,210,72,09-19-1991
2124,16725,Sammy,Watkins,211,73,06-14-1993
2125,16762,Preston,Brown,255,73,10-27-1992
2126,16892,Seantrel,Henderson,351,79,01-21-1992
2127,14134,Chris,Hairston,330,78,04-26-1989
2128,14671,Mario,Butler,187,73,10-20-1988
2129,15356,Jacquies,Smith,260,74,03-18-1990
2130,16591,Jordan,Gay,200,72,03-29-1990
2131,16623,Colton,Schmidt,224,71,10-27-1990
2132,16796,Cyrus,Kouandjio,322,79,07-21-1993
2133,16816,Randell,Johnson,245,76,03-23-1991
2134,16825,Cyril,Richardson,329,77,12-27-1990
2135,16843,Ross,Cockrell,191,72,08-06-1991
2136,13165,Josh,Mauga,245,73,06-20-1987
2137,16260,Frankie,Hammond,184,73,02-17-1990
2138,16923,Zach,Fulton,321,77,09-23-1991
2139,13209,Joe,McKnight,205,71,04-16-1988
2140,16318,Demetrius,Harris,230,79,07-29-1991
2141,16707,Dee,Ford,252,74,03-19-1991
2142,16750,Phillip,Gaines,193,72,04-04-1991
2143,16945,De'Anthony,Thomas,176,68,01-05-1993
2144,16958,Laurent,Duvernay-Tardif,321,77,02-11-1991
2145,17021,Aaron,Murray,210,73,11-10-1990
2146,17051,Albert,Wilson,200,69,07-12-1992
2147,17259,Daniel,Sorensen,208,74,03-05-1990
2148,17427,Cairo,Santos,175,68,11-12-1991
2149,9668,Derek,Hagan,210,74,09-21-1984
2150,11524,Marcus,Dixon,295,76,09-16-1984
2151,13409,Marc,Mariani,190,73,05-02-1987
2152,13430,Eric,Olsen,306,76,06-16-1988
2153,16547,Maikon,Bonani,183,70,01-29-1989
2154,16576,Jason,Schepler,274,74,02-06-1990
2155,16708,Taylor,Lewan,309,79,07-22-1991
2156,16794,Bishop,Sankey,213,70,09-15-1992
2157,16814,Zach,Mettenberger,244,77,07-16-1991
2158,16904,Marqueston,Huff,196,71,04-06-1992
2159,16910,DaQuan,Jones,320,76,12-17-1991
2160,16920,Avery,Williamson,246,73,03-09-1992
2161,17261,Josh,Stewart,178,70,10-22-1992
2162,17277,Eric,Ward,203,71,07-24-1990
2163,17442,Winston,Wright,190,70,03-16-1991
2164,16898,E.J.,Gaines,191,70,02-23-1992
2165,7439,Greg,Robinson,330,77,10-21-1992
2166,9392,Darius,Williams,267,77,03-16-1982
2167,15187,Austin,Davis,221,74,06-02-1989
2168,16716,Aaron,Donald,280,73,05-23-1991
2169,16769,Lamarcus,Joyner,185,68,11-27-1990
2170,16784,Tre,Mason,207,68,08-06-1993
2171,16937,Maurice,Alexander,220,74,02-16-1991
2172,16954,Demetrius,Rhaney,305,74,06-22-1992
2173,17110,Alex,Bayer,258,76,11-08-1990
2174,17282,Trey,Watts,208,69,02-13-1991
2175,17285,Ethan,Westbrooks,267,75,11-15-1990
2176,2578582,Marcus,Roberson,191,72,10-04-1992
2177,16711,Anthony,Barr,257,77,03-18-1992
2178,14330,Dom,DeCicco,235,75,09-11-1988
2179,15317,Josh,Samuda,315,75,12-23-1988
2180,16460,Adam,Thielen,195,74,08-22-1990
2181,16695,Tom,Johnson,285,75,08-30-1984
2182,16728,Teddy,Bridgewater,212,74,11-10-1992
2183,16780,Scott,Crichton,273,75,10-30-1991
2184,16782,Jerick,McKinnon,209,69,05-03-1992
2185,16818,Brandon,Watts,242,74,01-21-1991
2186,16833,Antone,Exum Jr.,219,72,02-27-1991
2187,16866,Shamar,Stephen,310,77,02-25-1991
2188,16878,Jabari,Price,200,71,08-31-1992
2189,16934,David,Yankey,315,78,01-18-1992
2190,17088,Antonio,Richardson,300,78,02-24-1992
2191,16722,Ja'Wuan,James,312,78,06-03-1992
2192,16398,A.J.,Francis,332,77,05-07-1990
2193,16759,Billy,Turner,313,77,10-17-1991
2194,16790,Jarvis,Landry,202,71,11-28-1992
2195,16819,Walt,Aikens,200,73,06-19-1991
2196,16844,Arthur,Lynch,252,77,06-17-1990
2197,16860,Terrence,Fede,267,76,11-19-1991
2198,16862,Jordan,Tripp,234,75,04-03-1991
2199,17155,Bruce,Gaston,310,74,11-29-1991
2200,17173,Harold,Hoskins,248,73,12-19-1991
2201,17184,Anthony,Johnson,295,74,01-24-1993
2202,17187,Kamal,Johnson,314,75,12-09-1991
2203,17244,Sammy,Seamster,201,73,02-05-1991
2204,17331,Orleans,Darkwa,219,71,02-28-1992
2205,17359,Damien,Williams,221,71,04-03-1992
2206,17430,Chris,McCain,236,77,11-21-1991
2207,16385,Jordan,Devey,320,78,01-11-1988
2208,15080,Darius,Fleming,250,74,07-19-1989
2209,16721,Dominique,Easley,263,74,04-28-1992
2210,16760,Jimmy,Garoppolo,225,74,11-02-1991
2211,16826,Bryan,Stork,310,76,11-15-1990
2212,16838,Tyler,Gaffney,220,72,04-20-1991
2213,16913,James,White,205,70,02-03-1992
2214,16932,Cam,Fleming,320,77,09-03-1993
2215,16959,Zach,Moore,275,78,09-05-1990
2216,17079,Terrence,Miller,234,76,01-16-1992
2217,17159,Cameron,Gordon,240,75,06-05-1991
2218,17235,Kelcy,Quarles,310,76,01-23-1992
2219,17380,James,Morris,245,73,11-20-1991
2220,17435,Malcolm,Butler,190,71,03-02-1990
2221,16729,Calvin,Pryor III,207,71,07-02-1992
2222,16792,Jace,Amaro,265,77,06-26-1992
2223,13358,A.J.,Edds,256,76,09-18-1987
2224,14041,Ben,Ijalana,322,76,08-06-1989
2225,15117,Tim,Fugger,250,76,07-01-1989
2226,15972,Oday,Aboushi,308,77,06-05-1991
2227,16127,TJ,Barnes,364,79,06-14-1990
2228,16186,Dalton,Freeman,291,77,06-18-1990
2229,16805,Dexter,McDougle,190,70,04-08-1991
2230,16811,Shaq,Evans,210,72,03-07-1991
2231,16834,Trevor,Reilly,240,77,01-17-1988
2232,16858,IK,Enemkpali,261,73,07-03-1991
2233,16861,Dakota,Dozier,312,76,04-30-1991
2234,16871,Walter,Powell,189,72,11-23-1991
2235,16928,Jalen,Saunders,165,69,09-30-1992
2236,16710,Khalil,Mack,269,75,02-22-1991
2237,16753,Gabe,Jackson,336,75,07-12-1991
2238,16757,Derek,Carr,215,75,03-28-1991
2239,14102,David,Ausberry,250,76,09-25-1987
2240,14976,Tony,Bergstrom,310,77,08-08-1986
2241,15535,Neiko,Thorpe,210,74,02-11-1990
2242,15920,Latavius,Murray,230,75,01-18-1990
2243,16265,Brian,Leonhardt,255,77,04-02-1990
2244,16808,T.J.,Carrie,205,72,07-28-1990
2245,16837,Shelby,Harris,288,74,08-11-1991
2246,16857,Justin,Ellis,334,74,12-27-1990
2247,16918,Jonathan,Dowling,198,75,12-08-1991
2248,16940,Keith,McGill II,205,75,03-09-1989
2249,12579,Jeremy,Maclin,198,72,05-11-1988
2250,12482,Mark,Sanchez,232,74,11-11-1986
2251,13218,Arrelious,Benn,228,74,09-08-1988
2252,14361,Brandon,Bair,290,78,11-24-1984
2253,15030,David,Molk,290,73,12-15-1988
2254,16641,Travis,Long,255,76,07-24-1991
2255,16712,Marcus,Smith II,258,75,03-31-1992
2256,16763,Jordan,Matthews,212,75,07-16-1992
2257,16779,Josh,Huff,206,71,10-14-1991
2258,16865,Taylor,Hart,305,78,02-22-1991
2259,16912,Beau,Allen,327,75,11-14-1991
2260,16919,Jaylen,Watkins,194,71,11-27-1991
2261,16974,Trey,Burton,238,74,10-29-1991
2262,17082,Cody,Parkey,193,72,02-19-1992
2263,17706,-,Team,NULL,,
2264,16770,Brandon,Linder,315,78,01-25-1992
2265,16787,Marqise,Lee,196,72,11-25-1991
2266,17177,Allen,Hurns,195,75,11-12-1991
2267,13431,Fendi,Onobun,260,78,11-17-1986
2268,13456,Mickey,Shuler,247,76,10-09-1986
2269,16027,Jeremy,Harris,185,74,04-26-1991
2270,16724,Blake,Bortles,232,77,04-28-1992
2271,16799,Allen,Robinson II,220,74,08-24-1993
2272,16830,Luke,Bowanko,300,78,06-12-1991
2273,16884,Storm,Johnson,215,72,07-10-1992
2274,16891,Telvin,Smith,215,75,04-11-1991
2275,16900,Aaron,Colvin,191,72,10-02-1991
2276,16917,Chris,Smith,266,73,02-11-1992
2277,17037,Tyler,Shatley,305,75,05-05-1991
2278,17112,Deion,Belue,183,71,09-03-1991
2279,17131,Damian,Copeland,182,73,10-17-1990
2280,17192,Reggie,Jordan,240,75,07-03-1991
2281,17240,Rashaad,Reynolds,191,71,02-02-1991
2282,17283,Josh,Wells,310,78,02-14-1991
2283,17403,Nathan,Slaughter,185,70,08-21-1992
2284,17705,-,Team,NULL,,
2285,16727,Ryan,Shazier,230,73,09-06-1992
2286,14972,Sean,Spence,231,71,06-07-1990
2287,15904,Landry,Jones,225,76,04-04-1989
2288,16011,Justin,Brown,214,75,03-10-1991
2289,16076,Chris,Hubbard,295,76,04-23-1991
2290,16241,Brad,Wing,205,75,01-27-1991
2291,16755,Dri,Archer,173,68,08-09-1991
2292,16798,Stephon,Tuitt,303,78,05-23-1993
2293,16846,Wesley,Johnson,305,77,01-09-1991
2294,16874,Jordan,Zumwalt,235,76,10-13-1991
2295,16886,Martavis,Bryant,211,76,12-20-1991
2296,16952,Daniel,McCullers,352,79,08-11-1992
2297,16740,Joel,Bitonio,320,76,10-11-1991
2298,17101,Ray,Agnew,247,70,02-26-1991
2299,13734,Aaron,Berry,190,69,06-25-1988
2300,15536,LaRon,Byrd,225,76,08-18-1989
2301,16714,Justin,Gilbert,202,72,11-07-1991
2302,16736,Johnny,Manziel,210,72,12-06-1992
2303,16767,Christian,Kirksey,235,74,08-31-1992
2304,16783,Terrance,West,225,70,01-28-1991
2305,16948,Pierre,Desir,206,74,09-08-1990
2306,17133,Isaiah,Crowell,225,71,01-08-1993
2307,17416,Robert,Nelson,174,70,02-16-1990
2308,17437,Taylor,Gabriel,168,67,02-17-1991
2309,17444,K'Waun,Williams,185,69,07-12-1991
2310,2310051,Glenn,Winston,220,73,04-29-1989
2311,16720,C.J.,Mosley,231,74,06-19-1992
2312,15937,Kapron,Lewis-Moore,315,76,01-24-1990
2313,16768,Terrence,Brooks,205,71,03-02-1992
2314,16775,Crockett,Gillmore,266,78,11-16-1991
2315,16785,Timmy,Jernigan,295,74,09-24-1992
2316,16831,Brent,Urban,309,79,05-05-1991
2317,16950,Lorenzo,Taliaferro,226,74,12-23-1991
2318,17122,Jeremy,Butler,218,74,04-22-1991
2319,17137,Jace,Davis,206,73,08-22-1991
2320,17178,James,Hurst,310,77,12-17-1991
2321,17300,Zachary,Orr,225,72,06-09-1992
2322,16876,Russell,Bodine,308,75,06-30-1992
2323,17169,Ryan,Hewitt,255,76,01-24-1991
2324,16319,Onterio,McCalebb,175,70,08-10-1989
2325,16803,Jeremy,Hill,230,73,10-20-1992
2326,16810,AJ,McCarron,220,75,09-13-1990
2327,16924,Marquis,Flowers,250,74,02-16-1992
2328,17172,Trey,Hopkins,316,75,07-06-1992
2329,16734,Jadeveon,Clowney,266,77,02-14-1993
2330,16875,Jay,Prosch,255,73,08-21-1992
2331,15368,Jeff,Adams,305,79,09-06-1989
2332,15946,David,Quessenberry,306,77,08-24-1990
2333,16003,Alan,Bonner,191,70,11-05-1990
2334,16766,C.J.,Fiedorowicz,265,77,10-22-1991
2335,16801,Xavier,Su'a-Filo,312,76,01-01-1991
2336,16911,Lonnie,Ballentine,215,75,04-23-1993
2337,16921,Alfred,Blue,225,74,04-27-1991
2338,16947,Jeoffrey,Pagan,310,75,06-10-1993
2339,17138,Anthony,Dima,295,78,10-21-1990
2340,17377,Bryan,Witzmann,320,79,06-16-1990
2341,17467,Andre,Hal,195,70,05-30-1992
2342,15017,Keenan,Robinson,245,75,07-07-1989
2343,16890,Bashaud,Breeland,197,71,01-30-1992
2344,10550,Tanard,Jackson,193,72,07-21-1985
2345,13335,Mike,Caussin,243,77,02-26-1987
2346,14068,Gabe,Miller,250,75,12-05-1987
2347,15886,Phillip,Thomas,223,72,03-01-1989
2348,16166,Tress,Way,220,73,04-18-1990
2349,16446,Chase,Minnifield,185,72,03-31-1989
2350,16751,Trent,Murphy,260,78,12-22-1990
2351,16845,Ryan,Grant,194,72,12-19-1990
2352,16885,Lache,Seastrunk,200,69,07-29-1991
2353,16916,Zach,Hocker,191,72,08-23-1991
2354,17352,Silas,Redd,200,70,03-01-1992
2355,17417,Courtney,Bridget,195,75,03-22-1991
2356,17499,Jerry,Rice Jr.,185,71,07-27-1991
2357,13255,Rolando,McClain,255,76,07-14-1989
2358,14987,Tyrone,Crawford,290,76,11-22-1989
2359,16709,Zack,Martin,315,76,11-20-1990
2360,17334,Davon,Coleman,295,74,01-11-1991
2361,10454,Amobi,Okoye,310,74,06-10-1987
2362,15112,Korey,Toomer,235,74,12-09-1988
2363,15332,Darrion,Weems,310,77,09-04-1988
2364,15431,Johnny,Thomas,205,71,10-24-1989
2365,16802,DeMarcus,Lawrence,265,75,04-28-1992
2366,16815,Devin,Street,200,75,03-30-1991
2367,16839,Ben,Gardner,270,76,04-29-1991
2368,16883,Anthony,Hitchens,231,72,06-10-1992
2369,16953,Ken,Bishop,301,73,09-08-1990
2370,17003,Donald,Hawkins,310,76,04-22-1992
2371,17302,Chris,Whaley,285,75,12-08-1990
2372,17337,Dustin,Vaughan,243,77,01-27-1991
2373,17450,Tyler,Patmon,188,70,01-26-1991
2374,15829,Tank,Carradine,267,76,02-18-1990
2375,16012,Marcus,Lattimore,221,71,10-29-1991
2376,16462,Chuck,Jacobs,178,72,05-11-1990
2377,16717,Jimmie,Ward,195,71,07-18-1991
2378,16739,Brandon,Thomas,317,75,02-18-1991
2379,16748,Chris,Borland,248,71,12-26-1990
2380,16777,Carlos,Hyde,229,72,09-20-1990
2381,16788,Marcus,Martin,330,75,11-29-1993
2382,16807,Kaleb,Ramsey,285,75,06-20-1989
2383,16893,Dontae,Johnson,190,74,12-01-1991
2384,16901,Trey,Millard,247,74,07-21-1991
2385,16914,Kenneth,Acker,195,72,02-06-1992
2386,16930,Keith,Reaser,190,72,07-31-1991
2387,16941,Aaron,Lynch,285,77,02-08-1993
2388,16946,Bruce,Ellington,200,69,08-22-1991
2389,17144,Dillon,Farrell,303,77,09-07-1990
2390,17212,L.J.,McCray,204,72,06-18-1991
2391,12510,Jorvorskie,Lane,258,71,02-04-1987
2392,16327,Patrick,Omameh,305,76,12-29-1989
2393,16737,Mike,Evans,231,77,08-21-1993
2394,16795,Austin,Seferian-Jenkins,262,77,09-29-1992
2395,16835,Kevin,Pamphile,315,77,11-27-1990
2396,15726,Andrew,DePaola,229,73,07-28-1987
2397,16270,Rashaan,Melvin,195,74,12-02-1989
2398,16684,Patrick,Murray,182,67,06-22-1991
2399,16749,Charles,Sims,211,72,09-19-1990
2400,16859,Kadeem,Edwards,315,76,01-24-1991
2401,16903,Robert,Herron,193,69,06-02-1992
2402,16957,Brandon,Dixon,203,71,04-26-1990
2403,17228,Solomon,Patton,177,69,10-17-1990
2404,17265,Mycal,Swaim,215,76,11-06-1990
2405,16730,Kelvin,Benjamin,240,77,02-05-1991
2406,13699,Kevin,Matthews,300,75,02-04-1987
2407,14739,Ben,Jacobs,240,76,04-17-1988
2408,15547,Brenton,Bersin,210,75,05-09-1990
2409,15629,De'Andre,Presley,190,70,01-10-1990
2410,15645,Matt,Blanchard,225,75,03-21-1989
2411,16034,Edmund,Kugbila,325,76,09-21-1990
2412,16773,Kony,Ealy,275,76,12-21-1991
2413,16789,Trai,Turner,320,75,06-14-1993
2414,16872,Bene,Benwikere,195,72,09-03-1991
2415,16877,Tre,Boston,205,73,06-25-1992
2416,17388,Andrew,Norwell,310,78,10-25-1991
2417,17399,Corey,Brown,190,71,12-16-1991
2418,17439,David,Foucault,320,80,01-07-1989
2419,12587,Jordan,Norwood,180,71,09-28-1986
2420,13802,Ben,Garland,304,77,04-06-1988
2421,14091,Quinton,Carter,200,73,07-20-1988
2422,15706,Paul,Cornick,310,78,03-15-1989
2423,15997,Quanterus,Smith,255,77,11-26-1989
2424,16090,Lerentee,McCray,249,75,08-26-1990
2425,16124,John,Youboty,258,76,02-25-1990
2426,16339,Brandon,McManus,201,75,07-25-1991
2427,16719,Bradley,Roby,194,71,05-01-1992
2428,16741,Michael,Schofield III,301,78,11-15-1990
2429,16793,Cody,Latimer,215,74,10-10-1992
2430,16852,Lamin,Barrow,237,73,11-29-1990
2431,16902,Corey,Nelson,226,73,04-22-1992
2432,16965,Kenny,Anunike,275,77,05-22-1990
2433,16972,Isaiah,Burse,187,70,12-08-1991
2434,17014,Greg,Latta,260,77,12-27-1991
2435,17045,Juwan,Thompson,225,71,05-13-1992
2436,16745,Jack,Mewhort,305,78,08-30-1991
2437,10307,Brandon,McKinney,345,74,08-24-1983
2438,12684,Lance,Louis,323,75,04-24-1985
2439,13424,Aaron,Morgan,250,76,12-30-1988
2440,15618,Shawn,Loiseau,236,72,10-10-1989
2441,16689,Henoc,Muamba,242,72,02-23-1989
2442,16791,Donte,Moncrief,216,74,08-06-1993
2443,16867,Jonathan,Newsome,236,75,01-22-1991
2444,16894,Ulrick,John,312,78,05-20-1992
2445,17065,Matt,Hall,324,81,04-24-1990
2446,17066,Jonotthan,Harrison,308,76,08-25-1991
2447,17071,Zach,Kerr,335,74,08-29-1990
2448,17094,Zurlon,Tipton,231,72,04-27-1989
2449,17234,Loucheiz,Purifoy,188,71,12-16-1992
2450,14882,Kellen,Moore,200,72,07-05-1988
2451,16014,Corey,Fuller,200,74,06-23-1990
2452,16732,Eric,Ebron,253,76,04-10-1993
2453,16752,Travis,Swanson,304,77,01-30-1991
2454,16772,Kyle,Van Noy,244,75,03-26-1991
2455,16823,Nate,Freese,192,71,08-18-1990
2456,16853,Caraun,Reid,292,74,11-23-1991
2457,16869,Larry,Webster,275,78,02-14-1990
2458,16880,TJ,Jones,190,72,07-19-1992
2459,16929,Nevin,Lawson,192,69,04-23-1991
2460,16982,Jerome,Couplin,215,74,08-31-1991
2461,17202,Cornelius,Lucas,327,80,07-18-1991
2462,13321,Stevie,Brown,215,71,07-17-1987
2463,16694,J.D.,Walton,305,75,03-24-1987
2464,16746,Weston,Richburg,295,76,07-09-1991
2465,2268575,Henry,Hynoski,266,73,12-30-1988
2466,13703,Preston,Parker,200,72,02-13-1987
2467,14688,Marcus,Harris,187,73,08-01-1989
2468,15891,Ryan,Nassib,223,74,03-10-1990
2469,15945,Eric,Herman,320,76,10-05-1989
2470,16733,Odell,Beckham Jr.,198,71,11-05-1992
